counter_id,counter_kanji,counter_reading,counter_gloss,number,number_kanji,combined_kanji,generated_reading,jmdict_readings,source,notes,verified_reading
2731030,択,たく,counter for choices; options; etc.,3,三,三択,さんたく,,generated,,さんたく
2731030,択,たく,counter for choices; options; etc.,4,四,四択,よんたく,,generated,,よんたく
2731030,択,たく,counter for choices; options; etc.,5,五,五択,ごたく,,generated,,ごたく
2731030,択,たく,counter for choices; options; etc.,6,六,六択,ろったく,,generated,6 does not get sokuon before t-row,ろくたく
2731030,択,たく,counter for choices; options; etc.,7,七,七択,ななたく,,generated,,ななたく
2731030,択,たく,counter for choices; options; etc.,8,八,八択,はったく,,generated,,はったく
2731030,択,たく,counter for choices; options; etc.,9,九,九択,きゅうたく,,generated,,きゅうたく
2731030,択,たく,counter for choices; options; etc.,10,十,十択,じゅったく,,generated,,じゅったく
2731030,択,たく,counter for choices; options; etc.,何,何,何択,なんたく,,generated,,なんたく
2735690,種,くさ,counter for varieties,1,一,一種,いっくさ,いっしゅ,jmdict_mismatch,jmdict has: いっしゅ; generated: いっくさ; JMdict uses しゅ; counter uses くさ,いっくさ
2735690,種,くさ,counter for varieties,2,二,二種,にくさ,にしゅ,jmdict_mismatch,jmdict has: にしゅ; generated: にくさ; JMdict uses しゅ; counter uses くさ,にくさ
2735690,種,くさ,counter for varieties,3,三,三種,さんくさ,さんしゅ,jmdict_mismatch,jmdict has: さんしゅ; generated: さんくさ; JMdict uses しゅ; counter uses くさ,さんくさ
2735690,種,くさ,counter for varieties,4,四,四種,よんくさ,よんしゅ/ししゅ,jmdict_mismatch,jmdict has: よんしゅ/ししゅ; generated: よんくさ; JMdict uses しゅ; counter uses くさ,よんくさ
2735690,種,くさ,counter for varieties,5,五,五種,ごくさ,,generated,,ごくさ
2735690,種,くさ,counter for varieties,6,六,六種,ろっくさ,ろくしゅ,jmdict_mismatch,jmdict has: ろくしゅ; generated: ろっくさ; JMdict uses しゅ; counter uses くさ,ろっくさ
2735690,種,くさ,counter for varieties,7,七,七種,ななくさ,ななくさ,jmdict_match,,ななくさ
2735690,種,くさ,counter for varieties,8,八,八種,はっくさ,,generated,,はっくさ
2735690,種,くさ,counter for varieties,9,九,九種,きゅうくさ,,generated,,きゅうくさ
2735690,種,くさ,counter for varieties,10,十,十種,じゅっくさ,,generated,,じゅっくさ
2735690,種,くさ,counter for varieties,何,何,何種,なんくさ,なんしゅ/なにしゅ,jmdict_mismatch,jmdict has: なんしゅ/なにしゅ; generated: なんくさ; JMdict uses しゅ; counter uses くさ,なんくさ
2739170,個目,こめ,the nth (thing),1,一,一個目,いっこめ,,generated,,いっこめ
2739170,個目,こめ,the nth (thing),2,二,二個目,にこめ,,generated,,にこめ
2739170,個目,こめ,the nth (thing),3,三,三個目,さんこめ,,generated,,さんこめ
2739170,個目,こめ,the nth (thing),4,四,四個目,よんこめ,,generated,,よんこめ
2739170,個目,こめ,the nth (thing),5,五,五個目,ごこめ,,generated,,ごこめ
2739170,個目,こめ,the nth (thing),6,六,六個目,ろっこめ,,generated,,ろっこめ
2739170,個目,こめ,the nth (thing),7,七,七個目,ななこめ,,generated,,ななこめ
2739170,個目,こめ,the nth (thing),8,八,八個目,はっこめ,,generated,,はっこめ
2739170,個目,こめ,the nth (thing),9,九,九個目,きゅうこめ,,generated,,きゅうこめ
2739170,個目,こめ,the nth (thing),10,十,十個目,じゅっこめ,,generated,,じゅっこめ
2739170,個目,こめ,the nth (thing),何,何,何個目,なんこめ,,generated,,なんこめ
2742890,男,なん,son,1,一,一男,いちなん,いちなん,jmdict_match,,いちなん
2742890,男,なん,son,2,二,二男,になん,じなん,jmdict_mismatch,jmdict has: じなん; generated: になん; 二男=じなん standard,じなん
2742890,男,なん,son,3,三,三男,さんなん,さんなん,jmdict_match,,さんなん
2742890,男,なん,son,4,四,四男,よんなん,よんなん,jmdict_match,,よんなん
2742890,男,なん,son,5,五,五男,ごなん,ごなん,jmdict_match,,ごなん
2742890,男,なん,son,6,六,六男,ろくなん,,generated,,ろくなん
2742890,男,なん,son,7,七,七男,なななん,,generated,,なななん
2742890,男,なん,son,8,八,八男,はちなん,,generated,,はちなん
2742890,男,なん,son,9,九,九男,きゅうなん,,generated,,きゅうなん
2742890,男,なん,son,10,十,十男,じゅうなん,,generated,,じゅうなん
2742890,男,なん,son,何,何,何男,なんなん,,generated,,なんなん
2773260,車,しゃ,(train) car;carriage,1,一,一車,いっしゃ,,generated,,いっしゃ
2773260,車,しゃ,(train) car;carriage,2,二,二車,にしゃ,,generated,,にしゃ
2773260,車,しゃ,(train) car;carriage,3,三,三車,さんしゃ,,generated,,さんしゃ
2773260,車,しゃ,(train) car;carriage,4,四,四車,よんしゃ,,generated,,よんしゃ
2773260,車,しゃ,(train) car;carriage,5,五,五車,ごしゃ,,generated,,ごしゃ
2773260,車,しゃ,(train) car;carriage,6,六,六車,ろっしゃ,,generated,6 does not get sokuon before s-row,ろくしゃ
2773260,車,しゃ,(train) car;carriage,7,七,七車,ななしゃ,,generated,,ななしゃ
2773260,車,しゃ,(train) car;carriage,8,八,八車,はっしゃ,,generated,,はっしゃ
2773260,車,しゃ,(train) car;carriage,9,九,九車,きゅうしゃ,,generated,,きゅうしゃ
2773260,車,しゃ,(train) car;carriage,10,十,十車,じゅっしゃ,,generated,,じゅっしゃ
2773260,車,しゃ,(train) car;carriage,何,何,何車,なんしゃ,,generated,,なんしゃ
2787310,紙,し,counter for newspapers,1,一,一紙,いっし,,generated,,いっし
2787310,紙,し,counter for newspapers,2,二,二紙,にし,,generated,,にし
2787310,紙,し,counter for newspapers,3,三,三紙,さんし,,generated,,さんし
2787310,紙,し,counter for newspapers,4,四,四紙,よんし,,generated,,よんし
2787310,紙,し,counter for newspapers,5,五,五紙,ごし,,generated,,ごし
2787310,紙,し,counter for newspapers,6,六,六紙,ろっし,,generated,6 does not get sokuon before s-row,ろくし
2787310,紙,し,counter for newspapers,7,七,七紙,ななし,,generated,,ななし
2787310,紙,し,counter for newspapers,8,八,八紙,はっし,,generated,,はっし
2787310,紙,し,counter for newspapers,9,九,九紙,きゅうし,,generated,,きゅうし
2787310,紙,し,counter for newspapers,10,十,十紙,じゅっし,,generated,,じゅっし
2787310,紙,し,counter for newspapers,何,何,何紙,なんし,,generated,,なんし
2803050,やんぴ,やんぴ,nth person to quit a game,1,一,一やんぴ,いちやんぴ,,generated,,いちやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,2,二,二やんぴ,にやんぴ,,generated,,にやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,3,三,三やんぴ,さんやんぴ,,generated,,さんやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,4,四,四やんぴ,よんやんぴ,,generated,,よんやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,5,五,五やんぴ,ごやんぴ,,generated,,ごやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,6,六,六やんぴ,ろくやんぴ,,generated,,ろくやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,7,七,七やんぴ,ななやんぴ,,generated,,ななやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,8,八,八やんぴ,はちやんぴ,,generated,,はちやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,9,九,九やんぴ,きゅうやんぴ,,generated,,きゅうやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,10,十,十やんぴ,じゅうやんぴ,,generated,,じゅうやんぴ
2803050,やんぴ,やんぴ,nth person to quit a game,何,何,何やんぴ,なんやんぴ,,generated,,なんやんぴ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,1,一,一打,いちだ,いちだ,jmdict_match,,いちだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,2,二,二打,にだ,,generated,,にだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,3,三,三打,さんだ,,generated,,さんだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,4,四,四打,よんだ,,generated,,よんだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,5,五,五打,ごだ,,generated,,ごだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,6,六,六打,ろくだ,,generated,,ろくだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,7,七,七打,ななだ,,generated,,ななだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,8,八,八打,はちだ,,generated,,はちだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,9,九,九打,きゅうだ,,generated,,きゅうだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,10,十,十打,じゅうだ,,generated,,じゅうだ
2820490,打,だ,hitting a ball (with a bat; golf club; etc.);batting;stroke,何,何,何打,なんだ,,generated,,なんだ
2827787,価,か,valence;valency,1,一,一価,いっか,,generated,,いっか
2827787,価,か,valence;valency,2,二,二価,にか,にか,jmdict_match,,にか
2827787,価,か,valence;valency,3,三,三価,さんか,,generated,,さんか
2827787,価,か,valence;valency,4,四,四価,よんか,,generated,,よんか
2827787,価,か,valence;valency,5,五,五価,ごか,,generated,,ごか
2827787,価,か,valence;valency,6,六,六価,ろっか,,generated,,ろっか
2827787,価,か,valence;valency,7,七,七価,ななか,,generated,,ななか
2827787,価,か,valence;valency,8,八,八価,はっか,,generated,,はっか
2827787,価,か,valence;valency,9,九,九価,きゅうか,,generated,,きゅうか
2827787,価,か,valence;valency,10,十,十価,じゅっか,,generated,,じゅっか
2827787,価,か,valence;valency,何,何,何価,なんか,,generated,,なんか
2827999,夜,や,counter for nights,1,一,一夜,いちや,いちや/ひとや/ひとよ,jmdict_match,,いちや
2827999,夜,や,counter for nights,2,二,二夜,にや,,generated,,にや
2827999,夜,や,counter for nights,3,三,三夜,さんや,,generated,,さんや
2827999,夜,や,counter for nights,4,四,四夜,よんや,,generated,,よんや
2827999,夜,や,counter for nights,5,五,五夜,ごや,ごや,jmdict_match,,ごや
2827999,夜,や,counter for nights,6,六,六夜,ろくや,,generated,,ろくや
2827999,夜,や,counter for nights,7,七,七夜,ななや,しちや,jmdict_mismatch,jmdict has: しちや; generated: ななや; 七夜=しちや (お七夜),しちや
2827999,夜,や,counter for nights,8,八,八夜,はちや,,generated,,はちや
2827999,夜,や,counter for nights,9,九,九夜,きゅうや,,generated,,きゅうや
2827999,夜,や,counter for nights,10,十,十夜,じゅうや,じゅうや,jmdict_match,,じゅうや
2827999,夜,や,counter for nights,何,何,何夜,なんや,,generated,,なんや
2831955,滴,てき,counter for drops of liquid,1,一,一滴,いってき,いってき/ひとしずく,jmdict_match,,いってき
2831955,滴,てき,counter for drops of liquid,2,二,二滴,にてき,,generated,,にてき
2831955,滴,てき,counter for drops of liquid,3,三,三滴,さんてき,,generated,,さんてき
2831955,滴,てき,counter for drops of liquid,4,四,四滴,よんてき,,generated,,よんてき
2831955,滴,てき,counter for drops of liquid,5,五,五滴,ごてき,,generated,,ごてき
2831955,滴,てき,counter for drops of liquid,6,六,六滴,ろってき,,generated,6 does not get sokuon before t-row,ろくてき
2831955,滴,てき,counter for drops of liquid,7,七,七滴,ななてき,,generated,,ななてき
2831955,滴,てき,counter for drops of liquid,8,八,八滴,はってき,,generated,,はってき
2831955,滴,てき,counter for drops of liquid,9,九,九滴,きゅうてき,,generated,,きゅうてき
2831955,滴,てき,counter for drops of liquid,10,十,十滴,じゅってき,,generated,,じゅってき
2831955,滴,てき,counter for drops of liquid,何,何,何滴,なんてき,,generated,,なんてき
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,1,一,一翻,いっパン,イーファン,jmdict_mismatch,jmdict has: イーファン; generated: いっパン; mahjong Chinese-derived reading,イーハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,2,二,二翻,にハン,,generated,mahjong Chinese-derived reading; uncertain,リャンハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,3,三,三翻,さんバン,,generated,mahjong Chinese-derived reading; uncertain,サンハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,4,四,四翻,よんハン,,generated,mahjong Chinese-derived reading; uncertain,スーハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,5,五,五翻,ごハン,,generated,mahjong Chinese-derived reading; uncertain,ウーハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,6,六,六翻,ろっパン,,generated,mahjong Chinese-derived reading; uncertain,ローハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,7,七,七翻,ななハン,,generated,mahjong Chinese-derived reading; uncertain,チーハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,8,八,八翻,はっパン,,generated,mahjong Chinese-derived reading; uncertain,パーハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,9,九,九翻,きゅうハン,,generated,mahjong Chinese-derived reading; uncertain,キューハン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,10,十,十翻,じゅっパン,,generated,,じゅっパン
2833260,翻,ハン,han;fan;unit that doubles the score of a hand,何,何,何翻,なんバン,,generated,mahjong Chinese-derived reading; uncertain,なんハン
2833465,萬,ワン,counter for character tiles,1,一,一萬,いちワン,,generated,,いちワン
2833465,萬,ワン,counter for character tiles,2,二,二萬,にワン,,generated,,にワン
2833465,萬,ワン,counter for character tiles,3,三,三萬,さんワン,,generated,,さんワン
2833465,萬,ワン,counter for character tiles,4,四,四萬,よんワン,,generated,,よんワン
2833465,萬,ワン,counter for character tiles,5,五,五萬,ごワン,,generated,,ごワン
2833465,萬,ワン,counter for character tiles,6,六,六萬,ろくワン,,generated,,ろくワン
2833465,萬,ワン,counter for character tiles,7,七,七萬,ななワン,,generated,,ななワン
2833465,萬,ワン,counter for character tiles,8,八,八萬,はちワン,,generated,,はちワン
2833465,萬,ワン,counter for character tiles,9,九,九萬,きゅうワン,,generated,,きゅうワン
2833465,萬,ワン,counter for character tiles,10,十,十萬,じゅうワン,,generated,,じゅうワン
2833465,萬,ワン,counter for character tiles,何,何,何萬,なんワン,,generated,,なんワン
2833466,索,ソー,counter for bamboo tiles,1,一,一索,いっソー,,generated,,いっソー
2833466,索,ソー,counter for bamboo tiles,2,二,二索,にソー,,generated,,にソー
2833466,索,ソー,counter for bamboo tiles,3,三,三索,さんソー,,generated,,さんソー
2833466,索,ソー,counter for bamboo tiles,4,四,四索,よんソー,,generated,,よんソー
2833466,索,ソー,counter for bamboo tiles,5,五,五索,ごソー,,generated,,ごソー
2833466,索,ソー,counter for bamboo tiles,6,六,六索,ろっソー,,generated,6 does not get sokuon before s-row,ろくソー
2833466,索,ソー,counter for bamboo tiles,7,七,七索,ななソー,,generated,,ななソー
2833466,索,ソー,counter for bamboo tiles,8,八,八索,はっソー,,generated,,はっソー
2833466,索,ソー,counter for bamboo tiles,9,九,九索,きゅうソー,,generated,,きゅうソー
2833466,索,ソー,counter for bamboo tiles,10,十,十索,じゅっソー,,generated,,じゅっソー
2833466,索,ソー,counter for bamboo tiles,何,何,何索,なんソー,,generated,,なんソー
2833467,筒,ピン,counter for dot tiles,1,一,一筒,いっピン,,generated,,いっピン
2833467,筒,ピン,counter for dot tiles,2,二,二筒,にピン,,generated,,にピン
2833467,筒,ピン,counter for dot tiles,3,三,三筒,さんピン,,generated,,さんピン
2833467,筒,ピン,counter for dot tiles,4,四,四筒,よんピン,,generated,,よんピン
2833467,筒,ピン,counter for dot tiles,5,五,五筒,ごピン,,generated,,ごピン
2833467,筒,ピン,counter for dot tiles,6,六,六筒,ろっピン,,generated,6 does not get sokuon before pure p-row,ろくピン
2833467,筒,ピン,counter for dot tiles,7,七,七筒,ななピン,,generated,,ななピン
2833467,筒,ピン,counter for dot tiles,8,八,八筒,はっピン,,generated,,はっピン
2833467,筒,ピン,counter for dot tiles,9,九,九筒,きゅうピン,,generated,,きゅうピン
2833467,筒,ピン,counter for dot tiles,10,十,十筒,じゅっピン,,generated,,じゅっピン
2833467,筒,ピン,counter for dot tiles,何,何,何筒,なんピン,,generated,,なんピン
2836694,傑,けつ,the top (e.g. top ten);the best,1,一,一傑,いっけつ,,generated,,いっけつ
2836694,傑,けつ,the top (e.g. top ten);the best,2,二,二傑,にけつ,,generated,,にけつ
2836694,傑,けつ,the top (e.g. top ten);the best,3,三,三傑,さんけつ,さんけつ,jmdict_match,,さんけつ
2836694,傑,けつ,the top (e.g. top ten);the best,4,四,四傑,よんけつ,,generated,,よんけつ
2836694,傑,けつ,the top (e.g. top ten);the best,5,五,五傑,ごけつ,,generated,,ごけつ
2836694,傑,けつ,the top (e.g. top ten);the best,6,六,六傑,ろっけつ,,generated,,ろっけつ
2836694,傑,けつ,the top (e.g. top ten);the best,7,七,七傑,ななけつ,,generated,,ななけつ
2836694,傑,けつ,the top (e.g. top ten);the best,8,八,八傑,はっけつ,,generated,,はっけつ
2836694,傑,けつ,the top (e.g. top ten);the best,9,九,九傑,きゅうけつ,,generated,,きゅうけつ
2836694,傑,けつ,the top (e.g. top ten);the best,10,十,十傑,じゅっけつ,じっけつ,jmdict_mismatch,jmdict has: じっけつ; generated: じゅっけつ; じゅっけつ modern (じっけつ traditional),じゅっけつ
2836694,傑,けつ,the top (e.g. top ten);the best,何,何,何傑,なんけつ,,generated,,なんけつ
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,1,一,一浪,いちろう,いちろう,jmdict_match,,いちろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,2,二,二浪,にろう,,generated,,にろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,3,三,三浪,さんろう,,generated,,さんろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,4,四,四浪,よんろう,,generated,,よんろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,5,五,五浪,ごろう,,generated,,ごろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,6,六,六浪,ろくろう,,generated,,ろくろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,7,七,七浪,ななろう,,generated,,ななろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,8,八,八浪,はちろう,,generated,,はちろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,9,九,九浪,きゅうろう,,generated,,きゅうろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,10,十,十浪,じゅうろう,,generated,,じゅうろう
2836795,浪,ろう,person who has spent X years after graduating high school attempting to get admi,何,何,何浪,なんろう,,generated,,なんろう
2837035,層倍,そうばい,times,1,一,一層倍,いっそうばい,,generated,,いっそうばい
2837035,層倍,そうばい,times,2,二,二層倍,にそうばい,,generated,,にそうばい
2837035,層倍,そうばい,times,3,三,三層倍,さんそうばい,,generated,,さんそうばい
2837035,層倍,そうばい,times,4,四,四層倍,よんそうばい,,generated,,よんそうばい
2837035,層倍,そうばい,times,5,五,五層倍,ごそうばい,,generated,,ごそうばい
2837035,層倍,そうばい,times,6,六,六層倍,ろっそうばい,,generated,6 does not get sokuon before s-row,ろくそうばい
2837035,層倍,そうばい,times,7,七,七層倍,ななそうばい,,generated,,ななそうばい
2837035,層倍,そうばい,times,8,八,八層倍,はっそうばい,,generated,,はっそうばい
2837035,層倍,そうばい,times,9,九,九層倍,きゅうそうばい,,generated,,きゅうそうばい
2837035,層倍,そうばい,times,10,十,十層倍,じゅっそうばい,,generated,,じゅっそうばい
2837035,層倍,そうばい,times,何,何,何層倍,なんそうばい,,generated,,なんそうばい
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,1,一,一杯,いっぱた,いっぱい,jmdict_mismatch,jmdict has: いっぱい; generated: いっぱた; counter uses はた reading; uncertain,いっぱた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,2,二,二杯,にはた,,generated,,にはた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,3,三,三杯,さんばた,,generated,,さんばた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,4,四,四杯,よんはた,,generated,,よんはた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,5,五,五杯,ごはた,,generated,,ごはた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,6,六,六杯,ろっぱた,,generated,,ろっぱた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,7,七,七杯,ななはた,,generated,,ななはた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,8,八,八杯,はっぱた,,generated,,はっぱた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,9,九,九杯,きゅうはた,,generated,,きゅうはた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,10,十,十杯,じゅっぱた,,generated,,じゅっぱた
2838543,杯,はた,counter for cupfuls; bowlfuls; spoonfuls; etc.,何,何,何杯,なんばた,,generated,,なんばた
2842952,伍,ご,company;group;class,1,一,一伍,いちご,,generated,,いちご
2842952,伍,ご,company;group;class,2,二,二伍,にご,,generated,,にご
2842952,伍,ご,company;group;class,3,三,三伍,さんご,,generated,,さんご
2842952,伍,ご,company;group;class,4,四,四伍,よんご,,generated,,よんご
2842952,伍,ご,company;group;class,5,五,五伍,ごご,,generated,,ごご
2842952,伍,ご,company;group;class,6,六,六伍,ろくご,,generated,,ろくご
2842952,伍,ご,company;group;class,7,七,七伍,ななご,,generated,,ななご
2842952,伍,ご,company;group;class,8,八,八伍,はちご,,generated,,はちご
2842952,伍,ご,company;group;class,9,九,九伍,きゅうご,,generated,,きゅうご
2842952,伍,ご,company;group;class,10,十,十伍,じゅうご,,generated,,じゅうご
2842952,伍,ご,company;group;class,何,何,何伍,なんご,,generated,,なんご
2843288,石,せき,counter for jewels in a watch,1,一,一石,いっせき,いっせき/いっこく,jmdict_match,,いっせき
2843288,石,せき,counter for jewels in a watch,2,二,二石,にせき,,generated,,にせき
2843288,石,せき,counter for jewels in a watch,3,三,三石,さんせき,,generated,,さんせき
2843288,石,せき,counter for jewels in a watch,4,四,四石,よんせき,,generated,,よんせき
2843288,石,せき,counter for jewels in a watch,5,五,五石,ごせき,,generated,,ごせき
2843288,石,せき,counter for jewels in a watch,6,六,六石,ろっせき,,generated,6 does not get sokuon before s-row,ろくせき
2843288,石,せき,counter for jewels in a watch,7,七,七石,ななせき,,generated,,ななせき
2843288,石,せき,counter for jewels in a watch,8,八,八石,はっせき,,generated,,はっせき
2843288,石,せき,counter for jewels in a watch,9,九,九石,きゅうせき,,generated,,きゅうせき
2843288,石,せき,counter for jewels in a watch,10,十,十石,じゅっせき,,generated,,じゅっせき
2843288,石,せき,counter for jewels in a watch,何,何,何石,なんせき,,generated,,なんせき
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),1,一,一朶,いちだ,いちだ,jmdict_match,,いちだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),2,二,二朶,にだ,,generated,,にだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),3,三,三朶,さんだ,,generated,,さんだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),4,四,四朶,よんだ,,generated,,よんだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),5,五,五朶,ごだ,,generated,,ごだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),6,六,六朶,ろくだ,,generated,,ろくだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),7,七,七朶,ななだ,,generated,,ななだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),8,八,八朶,はちだ,,generated,,はちだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),9,九,九朶,きゅうだ,,generated,,きゅうだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),10,十,十朶,じゅうだ,,generated,,じゅうだ
2843408,朶,だ,branch (of flowers);cluster;mass (of clouds),何,何,何朶,なんだ,,generated,,なんだ
2843452,貼,ちょう,counter for doses of medicine; etc.,1,一,一貼,いっちょう,,generated,,いっちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,2,二,二貼,にちょう,,generated,,にちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,3,三,三貼,さんちょう,,generated,,さんちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,4,四,四貼,よんちょう,,generated,,よんちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,5,五,五貼,ごちょう,,generated,,ごちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,6,六,六貼,ろっちょう,,generated,6 does not get sokuon before t-row,ろくちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,7,七,七貼,ななちょう,,generated,,ななちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,8,八,八貼,はっちょう,,generated,,はっちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,9,九,九貼,きゅうちょう,,generated,,きゅうちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,10,十,十貼,じゅっちょう,,generated,,じゅっちょう
2843452,貼,ちょう,counter for doses of medicine; etc.,何,何,何貼,なんちょう,,generated,,なんちょう
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,1,一,一腰,いっこし,,generated,,いっこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,2,二,二腰,にこし,,generated,,にこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,3,三,三腰,さんこし,,generated,,さんこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,4,四,四腰,よんこし,,generated,,よんこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,5,五,五腰,ごこし,,generated,,ごこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,6,六,六腰,ろっこし,,generated,,ろっこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,7,七,七腰,ななこし,,generated,,ななこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,8,八,八腰,はっこし,,generated,,はっこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,9,九,九腰,きゅうこし,,generated,,きゅうこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,10,十,十腰,じゅっこし,,generated,,じゅっこし
2844070,腰,こし,counter for swords; hakama; obi; etc. worn around the waist,何,何,何腰,なんこし,,generated,,なんこし
2844102,旒,りゅう,counter for flags; banners; etc.,1,一,一旒,いちりゅう,いちりゅう,jmdict_match,,いちりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,2,二,二旒,にりゅう,,generated,,にりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,3,三,三旒,さんりゅう,,generated,,さんりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,4,四,四旒,よんりゅう,,generated,,よんりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,5,五,五旒,ごりゅう,,generated,,ごりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,6,六,六旒,ろくりゅう,,generated,,ろくりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,7,七,七旒,ななりゅう,,generated,,ななりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,8,八,八旒,はちりゅう,,generated,,はちりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,9,九,九旒,きゅうりゅう,,generated,,きゅうりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,10,十,十旒,じゅうりゅう,,generated,,じゅうりゅう
2844102,旒,りゅう,counter for flags; banners; etc.,何,何,何旒,なんりゅう,,generated,,なんりゅう
2844141,波,は,counter for waves (of a repeated occurrence),1,一,一波,いっぱ,,generated,,いっぱ
2844141,波,は,counter for waves (of a repeated occurrence),2,二,二波,には,,generated,,には
2844141,波,は,counter for waves (of a repeated occurrence),3,三,三波,さんば,,generated,,さんば
