jmdict_id,kanji,reading,jlpt_level,frequency_rank,source
1171230,右方,うほう,1,16930,frequency
1470600,農,のう,1,16931,frequency
1029360,,エナメル,1,16932,frequency
1192100,家政,かせい,1,16933,frequency
1930070,依存症,いぞんしょう,1,16934,frequency
1017570,,アニマル,1,16935,frequency
1603340,萌芽,ほうが,1,16936,frequency
1311230,私塾,しじゅく,1,16937,frequency
1297130,阪神,はんしん,1,16938,frequency
1464440,日報,にっぽう,1,16939,frequency
1661600,当地,とうち,1,16940,frequency
1296900,財政難,ざいせいなん,1,16941,frequency
1588450,裏付け,うらづけ,1,16942,frequency
1261470,原産,げんさん,2,16943,waller
1260110,見本市,みほんいち,1,16944,frequency
1044790,,クリスチャン,1,16945,frequency
1490020,評議,ひょうぎ,1,16946,frequency
1528180,巳,み,1,16947,frequency
1214170,管制塔,かんせいとう,1,16948,frequency
1654570,勝ち越す,かちこす,1,16949,frequency
1135690,,モノローグ,1,16950,frequency
1295570,細る,ほそる,1,16951,frequency
1555470,林業,りんぎょう,1,16952,waller
2136860,コピー機,コピーき,1,16953,frequency
1431760,沈着,ちんちゃく,1,16954,frequency
1202390,辛子,からし,1,16955,frequency
1266980,戸外,こがい,1,16956,frequency
1097140,,バースデー,1,16957,frequency
1315910,時価,じか,1,16958,frequency
1724650,門下,もんか,1,16959,frequency
1592780,激論,げきろん,1,16960,frequency
1106040,,ビルディング,2,16961,waller
2085370,気触れ,かぶれ,1,16962,frequency
1354880,乗り降り,のりおり,1,16963,frequency
1071390,,ストリップ,1,16964,frequency
1193340,歌人,かじん,1,16965,frequency
1064070,,ジープ,1,16966,frequency
1167370,一塁,いちるい,1,16967,frequency
1141900,,リップサービス,1,16968,frequency
1267130,故に,ゆえに,1,16969,frequency
1447270,投書,とうしょ,2,16970,waller
1041420,,キャッシュ,1,16971,frequency
1100110,,バンカー,1,16972,frequency
1642910,熱戦,ねっせん,1,16973,frequency
1590710,歌留多,カルタ,2,16974,waller
1063780,,シンパ,1,16975,frequency
1392510,鮮魚,せんぎょ,1,16976,frequency
1389750,専横,せんおう,1,16977,frequency
1085190,,トップバッター,1,16978,frequency
1144930,,レコーディング,1,16979,frequency
1052050,,コンサルタント,1,16980,frequency
1131540,,ミネラル,1,16981,frequency
1176750,沿線,えんせん,1,16982,waller
1213380,環状,かんじょう,1,16983,frequency
1072300,,スピーディー,1,16984,frequency
1649690,石神,しゃくじん,1,16985,frequency
1263350,減量,げんりょう,1,16986,frequency
1124660,,ポーター,1,16987,frequency
1575400,ばい菌,ばいきん,1,16988,waller
1066950,,スーパーマン,1,16989,frequency
1096100,,ハネムーン,1,16990,frequency
1295810,細目,さいもく,1,16991,frequency
1149260,,ワンマン,1,16992,frequency
1688500,読みにくい,よみにくい,1,16993,frequency
1069820,,スタメン,1,16994,frequency
1372170,水揚げ,みずあげ,1,16995,frequency
1378660,生ずる,しょうずる,2,16996,waller
1618920,施工,せこう,1,16997,frequency
1657510,国民性,こくみんせい,1,16998,frequency
1315200,字体,じたい,1,16999,waller
1075560,,ソプラノ,1,17000,frequency
1448010,東都,とうと,1,17001,frequency
1446000,党首,とうしゅ,1,17002,frequency
1323150,車軸,しゃじく,1,17003,frequency
1737020,水系,すいけい,1,17004,frequency
1050380,,コットン,1,17005,frequency
1522830,本線,ほんせん,1,17006,frequency
1054780,,サーキット,1,17007,frequency
1359880,侵犯,しんぱん,1,17008,frequency
1493320,不成立,ふせいりつ,1,17009,frequency
1248410,軍需,ぐんじゅ,1,17010,frequency
1983830,,コピペ,1,17011,frequency
1389670,宣教師,せんきょうし,1,17012,frequency
1132150,,ムース,1,17013,frequency
1500080,風力,ふうりょく,1,17014,frequency
1070680,,ステレオタイプ,1,17015,frequency
1217150,眼科,がんか,1,17016,waller
1621920,琵琶湖,びわこ,1,17017,frequency
2273030,ＡＴＭ,エー・ティー・エム,1,17018,frequency
1106790,,ピッチング,1,17019,frequency
1107000,,ピリオド,1,17020,frequency
1392300,選択科目,せんたくかもく,1,17021,frequency
1487510,必修,ひっしゅう,1,17022,waller
1423030,着工,ちゃっこう,1,17023,waller
1795450,記録的,きろくてき,1,17024,frequency
1097100,,バージン,1,17025,frequency
1348960,少額,しょうがく,1,17026,frequency
1314370,事務次官,じむじかん,1,17027,frequency
1609510,覚醒剤,かくせいざい,1,17028,frequency
1630740,検察官,けんさつかん,1,17029,frequency
1674130,馬券,ばけん,1,17030,frequency
1101800,,パッション,1,17031,frequency
1600810,鉢巻,はちまき,1,17032,frequency
1108730,,ファンデーション,1,17033,frequency
1191610,夏物,なつもの,1,17034,frequency
1191950,家財,かざい,1,17035,frequency
1126450,,マーチ,1,17036,frequency
1622090,部会,ぶかい,1,17037,frequency
1584280,凡,ぼん,1,17038,frequency
1566400,屏風,びょうぶ,1,17039,frequency
1613360,一問,いちもん,1,17040,frequency
1101850,,パッチワーク,1,17041,frequency
1292080,債権,さいけん,1,17042,frequency
1052420,,コンタクトレンズ,1,17043,frequency
1422500,逐次,ちくじ,1,17044,frequency
1097290,,バーナー,1,17045,frequency
1402970,霜降り,しもふり,1,17046,frequency
1490030,評議員,ひょうぎいん,1,17047,frequency
1171570,烏賊,イカ,1,17048,frequency
1246720,靴屋,くつや,1,17049,frequency
1330170,寿,ことぶき,1,17050,frequency
1562000,和歌,わか,1,17051,frequency
1609040,値する,あたいする,1,17052,waller
1581000,先ごろ,さきごろ,1,17053,frequency
1211250,巻末,かんまつ,1,17054,frequency
1242490,近日,きんじつ,1,17055,frequency
1292630,再検討,さいけんとう,1,17056,frequency
1126550,,マーメイド,1,17057,frequency
1124060,,ボディーブロー,1,17058,frequency
1094490,,ハードウェア,1,17059,frequency
1135680,,モノレール,2,17060,waller
1434330,低気圧,ていきあつ,1,17061,frequency
1589670,買い占め,かいしめ,1,17062,frequency
1416540,脱水,だっすい,1,17063,frequency
1242360,近親,きんしん,1,17064,frequency
1611930,無生物,むせいぶつ,1,17065,frequency
1465750,入園,にゅうえん,1,17066,frequency
1029140,,エッセンス,1,17067,frequency
1279880,江戸っ子,えどっこ,1,17068,frequency
1089930,,ナイロン,2,17069,waller
1382090,税関,ぜいかん,2,17070,waller
2219320,自然公園,しぜんこうえん,1,17071,frequency
1538720,油田,ゆでん,1,17072,frequency
1270970,語り手,かたりて,1,17073,frequency
1390050,川下,かわしも,1,17074,frequency
1610560,あり合わせ,ありあわせ,1,17075,frequency
1249560,傾聴,けいちょう,1,17076,frequency
1227190,逆風,ぎゃくふう,1,17077,frequency
1144290,,レーサー,1,17078,frequency
1064920,,ジャー,1,17079,frequency
1287870,黒星,くろぼし,1,17080,frequency
1363200,真っ向,まっこう,1,17081,frequency
1592600,消印,けしいん,1,17082,frequency
1345590,徐行,じょこう,1,17083,waller
1283730,高卒,こうそつ,1,17084,frequency
1601450,僻み,ひがみ,1,17085,frequency
1235350,共和制,きょうわせい,1,17086,frequency
1521820,牧畜,ぼくちく,2,17087,waller
1605160,申し立て,もうしたて,1,17088,frequency
1241910,緊密,きんみつ,1,17089,frequency
1528580,民意,みんい,1,17090,frequency
1786540,大動脈,だいどうみゃく,1,17091,frequency
1069070,,スコッチ,1,17092,frequency
1562060,和牛,わぎゅう,1,17093,frequency
1115080,,ブロンズ,1,17094,frequency
1335930,重る,おもる,1,17095,frequency
1936960,自然環境,しぜんかんきょう,1,17096,frequency
1103380,,パントマイム,1,17097,frequency
1103550,,ヒート,1,17098,frequency
1158470,維新,いしん,1,17099,frequency
1059590,,シーフード,1,17100,frequency
1641890,戻し,もどし,1,17101,frequency
1609380,応ずる,おうずる,2,17102,waller
1067410,瑞典,スウェーデン,1,17103,frequency
1226080,議事,ぎじ,1,17104,frequency
1298680,刷新,さっしん,1,17105,frequency
1598210,釣り堀,つりぼり,1,17106,frequency
1079730,,テスター,1,17107,frequency
1262410,原野,げんや,1,17108,frequency
1376410,星占い,ほしうらない,1,17109,frequency
1466320,入所,にゅうしょ,1,17110,frequency
1435660,定数,ていすう,1,17111,frequency
1143950,,ルアー,1,17112,frequency
1414100,大勝,たいしょう,1,17113,frequency
1531570,名詞,めいし,2,17114,waller
1365890,辛苦,しんく,1,17115,frequency
1613580,英明,えいめい,1,17116,frequency
1039020,,カルテット,1,17117,frequency
1118100,,ヘア,1,17118,frequency
1175200,駅伝,えきでん,1,17119,frequency
1475120,白血球,はっけっきゅう,1,17120,frequency
1258940,県立,けんりつ,1,17121,frequency
1614200,漢方,かんぽう,1,17122,frequency
1033030,,オープンカー,1,17123,frequency
1441320,転任,てんにん,1,17124,waller
1379370,生長,せいちょう,2,17125,waller
1218930,器材,きざい,1,17126,frequency
1075750,,ターボ,1,17127,frequency
1103540,,ヒーター,1,17128,frequency
1133370,,メタリック,1,17129,frequency
1114850,,ブロー,1,17130,frequency
1376030,政情,せいじょう,1,17131,frequency
1023890,印度尼西亜,インドネシア,1,17132,frequency
1042800,,ギガ,1,17133,frequency
1421750,痴呆,ちほう,1,17134,frequency
1706650,勝因,しょういん,1,17135,frequency
2229280,失敗談,しっぱいだん,1,17136,frequency
1014500,,アイボリー,1,17137,frequency
1579030,黒白,くろしろ,1,17138,frequency
1113410,,ブック,1,17139,frequency
1146420,,ロース,1,17140,frequency
1613800,稼働率,かどうりつ,1,17141,frequency
1273420,公害,こうがい,2,17142,waller
1215430,間口,まぐち,1,17143,frequency
1657410,国人,こくじん,1,17144,frequency
1557750,霊園,れいえん,1,17145,frequency
1144740,,レオタード,1,17146,frequency
1385690,摂氏,せっし,1,17147,frequency
1255550,月間,げっかん,1,17148,frequency
1071720,,スネーク,1,17149,frequency
1073010,,スペクタクル,1,17150,frequency
1047830,,グロリア,1,17151,frequency
1258900,県道,けんどう,1,17152,frequency
1121880,,ホームステイ,1,17153,frequency
1353500,上場,じょうじょう,1,17154,frequency
1459840,縄跳び,なわとび,1,17155,frequency
1247270,君子,くんし,1,17156,frequency
1038170,,カフス,1,17157,frequency
1648370,,スピア,1,17158,frequency
1195680,菓子屋,かしや,1,17159,frequency
1561640,論ずる,ろんずる,2,17160,waller
1034860,,オフレコ,1,17161,frequency
1219020,基金,ききん,1,17162,waller
1077290,,ダンプ,1,17163,waller
1055080,,サーファー,1,17164,frequency
1148290,,ワーカー,1,17165,frequency
1612850,熟す,こなす,1,17166,frequency
1609010,空き,あき,3,17167,waller
1787330,太平洋戦争,たいへいようせんそう,1,17168,frequency
1466480,入選,にゅうせん,1,17169,frequency
1138260,,ライフワーク,1,17170,frequency
1350420,渉外,しょうがい,1,17171,frequency
1308120,市営,しえい,1,17172,frequency
1045130,,クルーズ,1,17173,frequency
1025730,,ウェア,1,17174,frequency
1393850,前年度,ぜんねんど,1,17175,frequency
1122200,,ホイール,1,17176,frequency
1237100,教唆,きょうさ,1,17177,frequency
1521270,北米,ほくべい,1,17178,frequency
1217000,含有,がんゆう,1,17179,frequency
1863210,折に触れて,おりにふれて,1,17180,frequency
1623530,大卒,だいそつ,1,17181,frequency
1553140,旅客,りょかく,1,17182,waller
1149840,アメリカ合衆国,アメリカがっしゅうこく,1,17183,frequency
1481740,繁茂,はんも,1,17184,frequency
1602180,１１０番,ひゃくとおばん,1,17185,frequency
1065130,,ジャガー,1,17186,frequency
2830449,お手数ですが,おてすうですが,1,17187,frequency
1700860,都市計画,としけいかく,1,17188,frequency
1449960,討議,とうぎ,1,17189,waller
1450060,豆乳,とうにゅう,1,17190,frequency
1703810,専門医,せんもんい,1,17191,frequency
1061300,,シャープペンシル,1,17192,frequency
1184870,下限,かげん,1,17193,frequency
1644640,老年,ろうねん,1,17194,frequency
1114820,,ブレッド,1,17195,frequency
1239630,局地,きょくち,1,17196,frequency
1434420,低減,ていげん,1,17197,frequency
1065980,,ジュエリー,1,17198,frequency
1845870,琢磨,たくま,1,17199,frequency
1644330,陸上自衛隊,りくじょうじえいたい,1,17200,frequency
1670050,血液検査,けつえきけんさ,1,17201,frequency
2220550,状況報告,じょうきょうほうこく,1,17202,frequency
1480400,反作用,はんさよう,1,17203,frequency
1484180,秘話,ひわ,1,17204,frequency
1278110,工作機械,こうさくきかい,1,17205,frequency
1729870,二期,にき,1,17206,frequency
1220660,棄却,ききゃく,1,17207,frequency
1314210,事典,じてん,1,17208,frequency
1493970,不適当,ふてきとう,1,17209,frequency
1613910,海道,かいどう,1,17210,frequency
1106580,,ピコ,1,17211,frequency
1464220,日食,にっしょく,1,17212,frequency
1098120,,バウムクーヘン,1,17213,frequency
1059740,,シアター,1,17214,frequency
1116060,,プリティ,1,17215,frequency
1865980,担ぎ,かつぎ,1,17216,frequency
1102130,,パノラマ,1,17217,frequency
1146020,檸檬,レモン,1,17218,frequency
1226090,議事堂,ぎじどう,1,17219,waller
1520800,北海,ほっかい,1,17220,frequency
1090890,,ナンバープレート,1,17221,frequency
1785680,大回転,だいかいてん,1,17222,frequency
1110390,,フォール,1,17223,frequency
1037410,,カセットテープ,1,17224,frequency
1201040,改定,かいてい,1,17225,waller
1452520,同時代,どうじだい,1,17226,frequency
1065270,,ジャスミン,1,17227,frequency
1672380,無免許,むめんきょ,1,17228,frequency
1332690,秋口,あきぐち,1,17229,frequency
1520260,防火,ぼうか,1,17230,waller
1333990,住み心地,すみごこち,1,17231,frequency
1311320,私邸,してい,1,17232,frequency
1104720,,ビザ,1,17233,frequency
1717870,居住者,きょじゅうしゃ,1,17234,frequency
1018770,,アメフト,1,17235,frequency
1318580,自費,じひ,1,17236,frequency
2693870,公式サイト,こうしきサイト,1,17237,frequency
1499210,舞姫,まいひめ,1,17238,frequency
1109820,,フェスティバル,1,17239,frequency
1262220,原爆,げんばく,1,17240,waller
1280380,皇居,こうきょ,1,17241,waller
1036880,,カウボーイ,1,17242,frequency
1286570,国際法,こくさいほう,1,17243,frequency
1422530,窒素,ちっそ,1,17244,frequency
1055630,,サイクロン,1,17245,frequency
1432250,椎茸,しいたけ,1,17246,frequency
1478310,閥,ばつ,1,17247,frequency
1455240,特派員,とくはいん,1,17248,frequency
1402830,送電,そうでん,1,17249,frequency
1672550,無所属,むしょぞく,1,17250,frequency
1554700,量的,りょうてき,1,17251,frequency
1216950,含蓄,がんちく,1,17252,frequency
1106830,,ピット,1,17253,frequency
1116990,,プレミアム,1,17254,frequency
1327700,手始め,てはじめ,1,17255,frequency
1762710,桑原,くわばら,1,17256,frequency
1381310,請願,せいがん,1,17257,frequency
1114600,,ブルネット,1,17258,frequency
1076490,,タンカー,1,17259,frequency
1382030,斉唱,せいしょう,1,17260,frequency
1385390,接見,せっけん,1,17261,frequency
1106940,,ピラニア,1,17262,frequency
1312330,試金石,しきんせき,1,17263,frequency
1158490,緯度,いど,2,17264,waller
1468370,年鑑,ねんかん,1,17265,waller
2840958,,パパさん,1,17266,frequency
1365260,親善,しんぜん,1,17267,waller
1216340,丸刈り,まるがり,1,17268,frequency
1225550,疑義,ぎぎ,1,17269,frequency
1350370,消防署,しょうぼうしょ,2,17270,waller
1213240,漢方薬,かんぽうやく,1,17271,frequency
1402690,送り先,おくりさき,1,17272,frequency
1056970,撒哈拉,サハラ,1,17273,frequency
1310140,支局,しきょく,1,17274,frequency
1097050,,バーコード,1,17275,frequency
1639840,小口,こぐち,1,17276,frequency
1203410,外貨,がいか,1,17277,waller
1109460,芬蘭,フィンランド,1,17278,frequency
1324700,弱冠,じゃっかん,1,17279,frequency
1731210,必須条件,ひっすじょうけん,1,17280,frequency
1310400,施政,しせい,1,17281,frequency
1369920,ちり取り,ちりとり,1,17282,waller
1108970,,フィールドワーク,1,17283,frequency
1057650,,サマー,1,17284,frequency
1002410,お誕生日おめでとうございます,おたんじょうびおめでとうございます,1,17285,frequency
1378920,生計,せいけい,1,17286,waller
1445430,土足,どそく,1,17287,frequency
1526910,満塁,まんるい,1,17288,frequency
1648540,非常勤,ひじょうきん,1,17289,frequency
1527680,未成年者,みせいねんしゃ,1,17290,frequency
1105290,,ビット,1,17291,frequency
1298420,錯誤,さくご,1,17292,waller
1115070,,ブロマイド,1,17293,frequency
1090480,,ナット,1,17294,frequency
1250050,啓蒙,けいもう,1,17295,frequency
1986140,,ウェブサイト,1,17296,frequency
1131020,,ミット,1,17297,frequency
1031840,,オーディオ,1,17298,frequency
2026580,,キッズ,1,17299,frequency
1035900,,オンエア,1,17300,frequency
1045500,,クローズ,1,17301,frequency
1257700,懸垂,けんすい,1,17302,frequency
1199440,回顧,かいこ,1,17303,frequency
1023650,,インディアン,1,17304,frequency
1018210,,アプリケーション,1,17305,frequency
1606880,割り算,わりざん,2,17306,waller
1148520,,ワープロ,4,17307,waller
1172900,運転免許,うんてんめんきょ,1,17308,frequency
1635120,陣頭,じんとう,1,17309,frequency
1491550,不可分,ふかぶん,1,17310,frequency
1553460,両岸,りょうがん,1,17311,frequency
1543690,予防接種,よぼうせっしゅ,1,17312,frequency
1948590,量販店,りょうはんてん,1,17313,frequency
1357430,織機,しょっき,1,17314,frequency
1325340,主計,しゅけい,1,17315,frequency
1040550,,ガロン,1,17316,frequency
1311340,私鉄,してつ,2,17317,waller
1223390,記念碑,きねんひ,1,17318,frequency
1434730,低迷,ていめい,1,17319,frequency
1212730,慣用句,かんようく,1,17320,frequency
1042870,,ギタリスト,1,17321,frequency
1653890,署員,しょいん,1,17322,frequency
1802060,戦費,せんぴ,1,17323,frequency
1147040,,ロイヤル,1,17324,frequency
1117960,,プロモーション,1,17325,frequency
1173890,栄冠,えいかん,1,17326,frequency
1442630,殿堂,でんどう,1,17327,frequency
1058290,,サンクチュアリ,1,17328,frequency
1183860,音質,おんしつ,1,17329,frequency
1635190,時流,じりゅう,1,17330,frequency
1356640,浄水,じょうすい,1,17331,frequency
1552530,流氷,りゅうひょう,1,17332,frequency
1286260,国会議事堂,こっかいぎじどう,1,17333,frequency
1032100,,オートマチック,1,17334,waller
1449570,答弁,とうべん,1,17335,frequency
1469260,年輪,ねんりん,1,17336,waller
1120030,白耳義,ベルギー,1,17337,frequency
1089010,,ドリアン,1,17338,frequency
1408860,打楽器,だがっき,1,17339,frequency
1528870,民主的,みんしゅてき,1,17340,frequency
1101910,,パテ,1,17341,frequency
1238240,興業,こうぎょう,1,17342,waller
1121820,,ホームグラウンド,1,17343,frequency
1341040,春夏秋冬,しゅんかしゅうとう,1,17344,frequency
1356010,常習,じょうしゅう,1,17345,frequency
1141390,,リザーブ,1,17346,frequency
1060040,,シェル,1,17347,frequency
1613220,ロケット弾,ロケットだん,1,17348,frequency
2143110,大学進学,だいがくしんがく,1,17349,frequency
1371760,水洗,すいせん,1,17350,waller
1028990,,エチケット,2,17351,waller
2122940,,たがる,1,17352,frequency
1037930,,カヌー,1,17353,frequency
1779180,退団,たいだん,1,17354,frequency
1424820,中絶,ちゅうぜつ,1,17355,frequency
1062040,,シュガー,1,17356,frequency
1106310,,ピープル,1,17357,frequency
1631270,広葉樹,こうようじゅ,1,17358,frequency
1251380,経済学,けいざいがく,1,17359,frequency
1629260,受取人,うけとりにん,1,17360,frequency
1044000,,クラシカル,1,17361,frequency
1055020,,サービスエリア,1,17362,frequency
1468770,年次,ねんじ,1,17363,frequency
1256710,兼務,けんむ,1,17364,frequency
1930980,化学物質,かがくぶっしつ,1,17365,frequency
1128940,,マネー,1,17366,frequency
2229080,,タイムセール,1,17367,frequency
1506170,併発,へいはつ,1,17368,frequency
1343360,所得,しょとく,1,17369,waller
1283640,高水準,こうすいじゅん,1,17370,frequency
1475130,白血病,はっけつびょう,1,17371,frequency
1073540,,スポンジケーキ,1,17372,frequency
1714320,建築士,けんちくし,1,17373,frequency
1407500,多寡,たか,1,17374,frequency
1637290,新春,しんしゅん,1,17375,frequency
1644860,緑化,りょっか,1,17376,frequency
1148700,,ワイパー,1,17377,frequency
1105800,,ビュー,1,17378,frequency
1435340,堤,つつみ,1,17379,frequency
1077390,,チア,1,17380,frequency
1174980,液化,えきか,1,17381,frequency
1064990,,ジャーナリズム,1,17382,frequency
2861042,健診,けんしん,1,17383,frequency
1400470,巣立ち,すだち,1,17384,frequency
1731000,年中無休,ねんじゅうむきゅう,1,17385,frequency
1545900,洋楽,ようがく,1,17386,frequency
1355440,乗務員,じょうむいん,1,17387,frequency
1210260,冠婚葬祭,かんこんそうさい,1,17388,frequency
1308440,市場調査,しじょうちょうさ,1,17389,frequency
1630150,競り合い,せりあい,1,17390,frequency
1414560,大腸,だいちょう,1,17391,frequency
1659590,利比亜,リビア,1,17392,frequency
2083580,認知症,にんちしょう,1,17393,frequency
1527970,未発表,みはっぴょう,1,17394,frequency
1477890,発泡スチロール,はっぽうスチロール,1,17395,frequency
1329190,酒類,しゅるい,1,17396,frequency
1041090,,キックオフ,1,17397,frequency
1186990,化合物,かごうぶつ,1,17398,frequency
1658760,実弟,じってい,1,17399,frequency
1126280,,マーケティング,1,17400,frequency
1208080,割譲,かつじょう,1,17401,frequency
1105900,,ビューティフル,1,17402,frequency
1104480,,ビーフ,1,17403,frequency
2144810,海外出張,かいがいしゅっちょう,1,17404,frequency
1019650,,アルミニウム,1,17405,frequency
1528520,妙技,みょうぎ,1,17406,frequency
1077810,,チャート,1,17407,frequency
1324230,釈迦,しゃか,1,17408,frequency
1356560,条文,じょうぶん,1,17409,frequency
1240650,玉虫色,たまむしいろ,1,17410,frequency
1052980,,コンバート,1,17411,frequency
1304140,賛歌,さんか,1,17412,frequency
1367890,人事異動,じんじいどう,1,17413,frequency
1396180,全文,ぜんぶん,1,17414,frequency
1214390,簡略,かんりゃく,1,17415,frequency
1283420,高給,こうきゅう,1,17416,frequency
1609020,飽き,あき,1,17417,frequency
1243730,九重,ここのえ,1,17418,frequency
1292110,債務,さいむ,1,17419,frequency
1123850,,ボストン,1,17420,frequency
1177870,遠泳,えんえい,1,17421,frequency
1214190,管内,かんない,1,17422,frequency
1085660,,トラクター,1,17423,frequency
1303100,山猫,やまねこ,1,17424,frequency
1421000,地球儀,ちきゅうぎ,1,17425,frequency
1546350,用水,ようすい,1,17426,frequency
1282250,講演会,こうえんかい,1,17427,frequency
1515590,呆気,あっけ,1,17428,frequency
1544450,余念,よねん,1,17429,frequency
1529020,民生,みんせい,1,17430,frequency
2260250,容赦なく,ようしゃなく,1,17431,frequency
1855270,湧水,ゆうすい,1,17432,frequency
1613960,外洋,がいよう,1,17433,frequency
1060840,,シナリオライター,1,17434,frequency
1019060,,アラブ,1,17435,waller
1290950,左前,ひだりまえ,1,17436,frequency
1611270,早寝,はやね,1,17437,frequency
1168800,惹かれる,ひかれる,1,17438,frequency
1081710,,ディスカッション,1,17439,frequency
1454150,道義,どうぎ,1,17440,frequency
1538670,油脂,ゆし,1,17441,frequency
1428540,朝霧,あさぎり,1,17442,frequency
1116040,,プリズム,1,17443,frequency
1081840,,ディスコ,1,17444,frequency
1380720,製鉄,せいてつ,1,17445,waller
1659140,受診,じゅしん,1,17446,frequency
1074840,,セルフサービス,1,17447,frequency
1418890,端緒,たんしょ,1,17448,frequency
1344170,書名,しょめい,1,17449,frequency
1021300,以色列,イスラエル,1,17450,frequency
1448450,盗作,とうさく,1,17451,frequency
1123710,,ボイスレコーダー,1,17452,frequency
1034290,,オケ,1,17453,frequency
1586690,雨降り,あめふり,1,17454,frequency
1097500,,バイオ,1,17455,frequency
1285730,麹,こうじ,1,17456,frequency
1598290,手落ち,ておち,1,17457,frequency
1172250,丑,うし,1,17458,frequency
1119240,,ベースキャンプ,1,17459,frequency
1348380,小数点,しょうすうてん,1,17460,frequency
1251360,経済界,けいざいかい,1,17461,frequency
1167320,一両,いちりょう,1,17462,frequency
1047020,,グリーンピース,1,17463,frequency
1394200,前歴,ぜんれき,1,17464,frequency
1132250,,ムール,1,17465,frequency
1339580,出足,であし,1,17466,frequency
1434270,低価格,ていかかく,1,17467,frequency
1242390,近世,きんせい,1,17468,frequency
1613400,引き受け,ひきうけ,1,17469,frequency
1147570,,ロッカールーム,1,17470,frequency
1838180,立ち消え,たちぎえ,1,17471,frequency
1322900,社宅,しゃたく,1,17472,waller
1181570,王将,おうしょう,1,17473,frequency
1016200,,アスレチック,1,17474,frequency
1484580,誹謗,ひぼう,1,17475,frequency
1371300,水域,すいいき,1,17476,frequency
1657890,昨年度,さくねんど,1,17477,frequency
1019990,,アンサンブル,1,17478,frequency
1375490,性病,せいびょう,1,17479,frequency
1505150,文化財,ぶんかざい,1,17480,waller
1202670,開校,かいこう,1,17481,frequency
1054320,,ゴールデンタイム,1,17482,frequency
1465370,乳幼児,にゅうようじ,1,17483,frequency
1510500,偏重,へんちょう,1,17484,frequency
1383010,積極,せっきょく,1,17485,frequency
1293640,再来月,さらいげつ,4,17486,waller
1139620,,ラブソング,1,17487,frequency
1375830,成年,せいねん,1,17488,waller
1647530,,ノスタルジック,1,17489,frequency
1247570,群像,ぐんぞう,1,17490,frequency
1080060,,テノール,1,17491,frequency
1646400,社屋,しゃおく,1,17492,frequency
1159330,遺失物,いしつぶつ,1,17493,frequency
1331590,就業,しゅうぎょう,1,17494,waller
1272430,交通網,こうつうもう,1,17495,frequency
1496930,怖がる,こわがる,1,17496,frequency
1286220,国歌,こっか,1,17497,frequency
1095650,,ハウ,1,17498,frequency
1596700,算盤,そろばん,2,17499,waller
2845652,,カラメル,1,17500,frequency
1096000,,ハット,1,17501,frequency
1766670,西日本,にしにほん,1,17502,frequency
1344850,叙事詩,じょじし,1,17503,frequency
1561690,論拠,ろんきょ,1,17504,frequency
1009100,,どしどし,1,17505,frequency
1126090,,マーガリン,1,17506,frequency
1097970,,バイブル,1,17507,frequency
1055870,,サイドカー,1,17508,frequency
1119320,,ベートーヴェン,1,17509,frequency
1650010,遠山,えんざん,1,17510,frequency
1068320,,スクエア,1,17511,frequency
1048600,,ゲットー,1,17512,frequency
1261400,原告,げんこく,1,17513,frequency
1677050,公序良俗,こうじょりょうぞく,1,17514,frequency
1587860,鰯,いわし,1,17515,frequency
1609990,水産,すいさん,2,17516,waller
1095560,,ハイヤー,1,17517,frequency
2860960,,シリアル,1,17518,frequency
1361440,振幅,しんぷく,1,17519,frequency
1529710,無我,むが,1,17520,frequency
1106430,,ピカソ,1,17521,frequency
1077300,,ダンプカー,1,17522,frequency
1475590,薄弱,はくじゃく,1,17523,waller
1077440,,チェア,1,17524,frequency
1087310,,トレンチコート,1,17525,frequency
1558390,列島,れっとう,2,17526,waller
1180040,応募者,おうぼしゃ,1,17527,frequency
1789320,特選,とくせん,1,17528,frequency
2164740,浜松,はままつ,1,17529,frequency
1189990,加圧,かあつ,1,17530,frequency
1108750,,ファンド,1,17531,frequency
1133970,,メリー,1,17532,frequency
1188370,何て,なんて,1,17533,waller
2129550,,ワンダフル,1,17534,frequency
1133730,,メトロノーム,1,17535,frequency
1114180,,ブリーフ,1,17536,frequency
1271930,交響曲,こうきょうきょく,1,17537,frequency
1579500,師走,しわす,1,17538,frequency
1084260,,デリート,1,17539,frequency
1103640,,ヒアリング,1,17540,frequency
1449640,糖尿病,とうにょうびょう,1,17541,frequency
1045120,,クルージング,1,17542,frequency
1422670,茶褐色,ちゃかっしょく,1,17543,frequency
1555420,厘,りん,1,17544,frequency
1451110,働き盛り,はたらきざかり,1,17545,frequency
1031640,,オーシャン,1,17546,frequency
1125540,,ポプリ,1,17547,frequency
1230010,球団,きゅうだん,1,17548,frequency
1474750,博覧会,はくらんかい,1,17549,frequency
1355170,乗降,じょうこう,1,17550,frequency
1342080,巡業,じゅんぎょう,1,17551,frequency
1328650,殊に,ことに,1,17552,waller
1136950,,ユーロ,1,17553,frequency
1263470,玄米,げんまい,1,17554,frequency
1088120,,ドキュメント,1,17555,frequency
1404160,即効,そっこう,1,17556,frequency
1429160,調剤,ちょうざい,1,17557,frequency
1109290,比律賓,フィリピン,1,17558,frequency
1555910,塁,るい,1,17559,frequency
1176490,延滞,えんたい,1,17560,frequency
1277980,工員,こういん,2,17561,waller
1054250,,ゴールキーパー,1,17562,frequency
